Minute	Call Count
2023-07-02 23:54	undefined	undefined
2023-07-02 23:58	undefined	undefined
2023-07-03 00:03	undefined	undefined
2023-07-03 00:07	undefined	undefined
2023-07-03 00:08	undefined	undefined
2023-07-03 00:09	undefined	undefined
2023-07-03 00:16	undefined	undefined
2023-07-03 00:19	undefined	undefined
2023-07-03 00:20	undefined	undefined
2023-07-03 00:21	undefined	undefined
2023-07-03 00:22	undefined	undefined
2023-07-03 00:27	undefined	undefined
2023-07-03 00:28	undefined	undefined
2023-07-03 00:34	undefined	undefined
2023-07-03 00:40	undefined	undefined
2023-07-03 00:41	undefined	undefined
2023-07-03 00:42	undefined	undefined
2023-07-03 00:45	undefined	undefined
2023-07-03 00:46	undefined	undefined
2023-07-03 00:51	undefined	undefined
2023-07-03 00:52	undefined	undefined
2023-07-03 00:53	undefined	undefined
2023-07-03 00:55	undefined	undefined
2023-07-03 00:56	undefined	undefined
2023-07-03 00:57	undefined	undefined
2023-07-03 01:01	undefined	undefined
2023-07-03 01:02	undefined	undefined
2023-07-03 01:03	undefined	undefined
2023-07-03 01:04	undefined	undefined
2023-07-03 01:05	undefined	undefined
2023-07-03 01:07	undefined	undefined
2023-07-03 01:08	undefined	undefined
2023-07-03 01:09	undefined	undefined
2023-07-03 01:10	undefined	undefined
2023-07-03 01:11	undefined	undefined
2023-07-03 01:14	undefined	undefined
2023-07-03 01:15	undefined	undefined
2023-07-03 01:16	undefined	undefined
2023-07-03 01:20	undefined	undefined
2023-07-03 01:21	undefined	undefined
2023-07-03 01:22	undefined	undefined
2023-07-03 01:23	undefined	undefined
2023-07-03 01:24	undefined	undefined
2023-07-03 01:25	undefined	undefined
2023-07-03 01:27	undefined	undefined
2023-07-03 01:28	undefined	undefined
2023-07-03 01:30	undefined	undefined
2023-07-03 01:31	undefined	undefined
2023-07-03 01:36	undefined	undefined
2023-07-03 01:38	undefined	undefined
2023-07-03 01:42	undefined	undefined
2023-07-03 01:44	undefined	undefined
2023-07-03 01:45	undefined	undefined
2023-07-03 01:46	undefined	undefined
2023-07-03 01:47	undefined	undefined
2023-07-03 01:50	undefined	undefined
2023-07-03 01:54	undefined	undefined
2023-07-03 01:55	undefined	undefined
2023-07-03 02:01	undefined	undefined
2023-07-03 02:06	undefined	undefined
2023-07-03 02:07	undefined	undefined
2023-07-03 02:08	undefined	undefined
2023-07-03 02:09	undefined	undefined
2023-07-03 02:12	undefined	undefined
2023-07-03 02:13	undefined	undefined
2023-07-03 02:17	undefined	undefined
2023-07-03 02:18	undefined	undefined
2023-07-03 02:22	undefined	undefined
2023-07-03 02:24	undefined	undefined
2023-07-03 02:25	undefined	undefined
2023-07-03 02:30	undefined	undefined
2023-07-03 02:31	undefined	undefined
2023-07-03 02:34	undefined	undefined
2023-07-03 02:37	undefined	undefined
2023-07-03 02:43	undefined	undefined
2023-07-03 02:49	undefined	undefined
2023-07-03 02:51	undefined	undefined
2023-07-03 02:54	undefined	undefined
2023-07-03 02:55	undefined	undefined
2023-07-03 03:01	undefined	undefined
2023-07-03 03:03	undefined	undefined
2023-07-03 03:05	undefined	undefined
2023-07-03 03:06	undefined	undefined
2023-07-03 03:07	undefined	undefined
2023-07-03 03:13	undefined	undefined
2023-07-03 03:15	undefined	undefined
2023-07-03 03:16	undefined	undefined
2023-07-03 03:18	undefined	undefined
2023-07-03 03:24	undefined	undefined
2023-07-03 03:25	undefined	undefined
2023-07-03 03:28	undefined	undefined
2023-07-03 03:29	undefined	undefined
2023-07-03 03:30	undefined	undefined
2023-07-03 03:33	undefined	undefined
2023-07-03 03:34	undefined	undefined
2023-07-03 03:38	undefined	undefined
2023-07-03 03:39	undefined	undefined
2023-07-03 03:42	undefined	undefined
2023-07-03 03:43	undefined	undefined
2023-07-03 03:48	undefined	undefined
2023-07-03 03:50	undefined	undefined
2023-07-03 03:51	undefined	undefined
2023-07-03 03:53	undefined	undefined
2023-07-03 03:54	undefined	undefined
2023-07-03 03:58	undefined	undefined
2023-07-03 04:01	undefined	undefined
2023-07-03 04:05	undefined	undefined
2023-07-03 04:06	undefined	undefined
2023-07-03 04:08	undefined	undefined
2023-07-03 04:10	undefined	undefined
2023-07-03 04:12	undefined	undefined
2023-07-03 04:13	undefined	undefined
2023-07-03 04:14	undefined	undefined
2023-07-03 04:15	undefined	undefined
2023-07-03 04:16	undefined	undefined
2023-07-03 04:17	undefined	undefined
2023-07-03 04:18	undefined	undefined
2023-07-03 04:21	undefined	undefined
2023-07-03 04:22	undefined	undefined
2023-07-03 04:26	undefined	undefined
2023-07-03 04:31	undefined	undefined
2023-07-03 04:32	undefined	undefined
2023-07-03 04:35	undefined	undefined
2023-07-03 04:40	undefined	undefined
2023-07-03 04:43	undefined	undefined
2023-07-03 04:44	undefined	undefined
2023-07-03 04:48	undefined	undefined
2023-07-03 04:49	undefined	undefined
2023-07-03 04:53	undefined	undefined
2023-07-03 04:54	undefined	undefined
2023-07-03 04:57	undefined	undefined
2023-07-03 05:01	undefined	undefined
2023-07-03 05:02	undefined	undefined
2023-07-03 05:05	undefined	undefined
2023-07-03 05:06	undefined	undefined
2023-07-03 05:10	undefined	undefined
2023-07-03 05:14	undefined	undefined
2023-07-03 05:18	undefined	undefined
2023-07-03 05:19	undefined	undefined
2023-07-03 05:22	undefined	undefined
2023-07-03 05:23	undefined	undefined
2023-07-03 05:27	undefined	undefined
2023-07-03 05:31	undefined	undefined
2023-07-03 05:35	undefined	undefined
2023-07-03 05:36	undefined	undefined
2023-07-03 05:40	undefined	undefined
2023-07-03 05:44	undefined	undefined
2023-07-03 05:47	undefined	undefined
2023-07-03 05:48	undefined	undefined
2023-07-03 05:51	undefined	undefined
2023-07-03 05:53	undefined	undefined
2023-07-03 05:58	undefined	undefined
2023-07-03 06:03	undefined	undefined
2023-07-03 06:06	undefined	undefined
2023-07-03 06:10	undefined	undefined
2023-07-03 06:11	undefined	undefined
2023-07-03 06:14	undefined	undefined
2023-07-03 06:15	undefined	undefined
2023-07-03 06:16	undefined	undefined
2023-07-03 06:17	undefined	undefined
2023-07-03 06:19	undefined	undefined
2023-07-03 06:21	undefined	undefined
2023-07-03 06:22	undefined	undefined
2023-07-03 06:23	undefined	undefined
2023-07-03 06:24	undefined	undefined
2023-07-03 06:27	undefined	undefined
2023-07-03 06:28	undefined	undefined
2023-07-03 06:32	undefined	undefined
2023-07-03 06:36	undefined	undefined
2023-07-03 06:40	undefined	undefined
2023-07-03 06:44	undefined	undefined
2023-07-03 06:47	undefined	undefined
2023-07-03 06:52	undefined	undefined
2023-07-03 06:57	undefined	undefined
2023-07-03 07:02	undefined	undefined
2023-07-03 07:03	undefined	undefined
2023-07-03 07:06	undefined	undefined
2023-07-03 07:10	undefined	undefined
2023-07-03 07:11	undefined	undefined
2023-07-03 07:12	undefined	undefined
2023-07-03 07:14	undefined	undefined
2023-07-03 07:18	undefined	undefined
2023-07-03 07:23	undefined	undefined
2023-07-03 07:27	undefined	undefined
2023-07-03 07:31	undefined	undefined
2023-07-03 07:35	undefined	undefined
2023-07-03 07:36	undefined	undefined
2023-07-03 07:37	undefined	undefined
2023-07-03 07:39	undefined	undefined
2023-07-03 07:41	undefined	undefined
2023-07-03 07:46	undefined	undefined
2023-07-03 07:47	undefined	undefined
2023-07-03 07:53	undefined	undefined
2023-07-03 07:59	undefined	undefined
2023-07-03 08:04	undefined	undefined
2023-07-03 08:07	undefined	undefined
2023-07-03 08:09	undefined	undefined
2023-07-03 08:10	undefined	undefined
2023-07-03 08:15	undefined	undefined
2023-07-03 08:16	undefined	undefined
2023-07-03 08:22	undefined	undefined
2023-07-03 08:23	undefined	undefined
2023-07-03 08:27	undefined	undefined
2023-07-03 08:28	undefined	undefined
2023-07-03 08:33	undefined	undefined
2023-07-03 08:39	undefined	undefined
2023-07-03 08:44	undefined	undefined
2023-07-03 08:45	undefined	undefined
2023-07-03 08:46	undefined	undefined
2023-07-03 08:51	undefined	undefined
2023-07-03 08:53	undefined	undefined
2023-07-03 08:54	undefined	undefined
2023-07-03 08:55	undefined	undefined
2023-07-03 08:57	undefined	undefined
2023-07-03 09:04	undefined	undefined
2023-07-03 09:05	undefined	undefined
2023-07-03 09:11	undefined	undefined
2023-07-03 09:17	undefined	undefined
2023-07-03 09:20	undefined	undefined
2023-07-03 09:22	undefined	undefined
2023-07-03 09:23	undefined	undefined
2023-07-03 09:24	undefined	undefined
2023-07-03 09:28	undefined	undefined
2023-07-03 09:29	undefined	undefined
2023-07-03 09:30	undefined	undefined
2023-07-03 09:31	undefined	undefined
2023-07-03 09:36	undefined	undefined
2023-07-03 09:37	undefined	undefined
2023-07-03 09:38	undefined	undefined
2023-07-03 09:41	undefined	undefined
2023-07-03 09:42	undefined	undefined
2023-07-03 09:43	undefined	undefined
2023-07-03 09:44	undefined	undefined
2023-07-03 09:46	undefined	undefined
2023-07-03 09:47	undefined	undefined
2023-07-03 09:48	undefined	undefined
2023-07-03 09:51	undefined	undefined
2023-07-03 09:53	undefined	undefined
2023-07-03 09:54	undefined	undefined
2023-07-03 09:58	undefined	undefined
2023-07-03 09:59	undefined	undefined
2023-07-03 10:05	undefined	undefined
2023-07-03 10:10	undefined	undefined
2023-07-03 10:16	undefined	undefined
2023-07-03 10:18	undefined	undefined
2023-07-03 10:19	undefined	undefined
2023-07-03 10:22	undefined	undefined
2023-07-03 10:23	undefined	undefined
2023-07-03 10:28	undefined	undefined
2023-07-03 10:34	undefined	undefined
2023-07-03 10:41	undefined	undefined
2023-07-03 10:44	undefined	undefined
2023-07-03 10:46	undefined	undefined
2023-07-03 10:47	undefined	undefined
2023-07-03 10:52	undefined	undefined
2023-07-03 10:53	undefined	undefined
2023-07-03 10:58	undefined	undefined
2023-07-03 10:59	undefined	undefined
2023-07-03 11:04	undefined	undefined
2023-07-03 11:07	undefined	undefined
2023-07-03 11:09	undefined	undefined
2023-07-03 11:12	undefined	undefined
2023-07-03 11:15	undefined	undefined
2023-07-03 11:16	undefined	undefined
2023-07-03 11:21	undefined	undefined
2023-07-03 11:26	undefined	undefined
2023-07-03 11:27	undefined	undefined
2023-07-03 11:29	undefined	undefined
2023-07-03 11:31	undefined	undefined
2023-07-03 11:33	undefined	undefined
2023-07-03 11:38	undefined	undefined
2023-07-03 11:41	undefined	undefined
2023-07-03 11:43	undefined	undefined
2023-07-03 11:44	undefined	undefined
2023-07-03 11:49	undefined	undefined
2023-07-03 11:51	undefined	undefined
2023-07-03 11:55	undefined	undefined
2023-07-03 11:58	undefined	undefined
2023-07-03 12:01	undefined	undefined
2023-07-03 12:07	undefined	undefined
2023-07-03 12:13	undefined	undefined
2023-07-03 12:14	undefined	undefined
2023-07-03 12:18	undefined	undefined
2023-07-03 12:22	undefined	undefined
2023-07-03 12:24	undefined	undefined
2023-07-03 12:25	undefined	undefined
2023-07-03 12:26	undefined	undefined
2023-07-03 12:28	undefined	undefined
2023-07-03 12:29	undefined	undefined
2023-07-03 12:30	undefined	undefined
2023-07-03 12:31	undefined	undefined
2023-07-03 12:36	undefined	undefined
2023-07-03 12:41	undefined	undefined
2023-07-03 12:43	undefined	undefined
2023-07-03 12:48	undefined	undefined
2023-07-03 12:54	undefined	undefined
2023-07-03 12:57	undefined	undefined
2023-07-03 13:00	undefined	undefined
2023-07-03 13:07	undefined	undefined
2023-07-03 13:08	undefined	undefined
2023-07-03 13:09	undefined	undefined
2023-07-03 13:10	undefined	undefined
2023-07-03 13:11	undefined	undefined
2023-07-03 13:12	undefined	undefined
2023-07-03 13:13	undefined	undefined
2023-07-03 13:14	undefined	undefined
2023-07-03 13:18	undefined	undefined
2023-07-03 13:23	undefined	undefined
2023-07-03 13:28	undefined	undefined
2023-07-03 13:30	undefined	undefined
2023-07-03 13:31	undefined	undefined
2023-07-03 13:35	undefined	undefined
2023-07-03 13:40	undefined	undefined
2023-07-03 13:41	undefined	undefined
2023-07-03 13:44	undefined	undefined
2023-07-03 13:45	undefined	undefined
2023-07-03 13:47	undefined	undefined
2023-07-03 13:49	undefined	undefined
2023-07-03 13:50	undefined	undefined
2023-07-03 13:52	undefined	undefined
2023-07-03 13:53	undefined	undefined
2023-07-03 13:58	undefined	undefined
2023-07-03 14:03	undefined	undefined
2023-07-03 14:07	undefined	undefined
2023-07-03 14:09	undefined	undefined
2023-07-03 14:15	undefined	undefined
2023-07-03 14:18	undefined	undefined
2023-07-03 14:20	undefined	undefined
2023-07-03 14:27	undefined	undefined
2023-07-03 14:29	undefined	undefined
2023-07-03 14:30	undefined	undefined
2023-07-03 14:33	undefined	undefined
2023-07-03 14:35	undefined	undefined
2023-07-03 14:36	undefined	undefined
2023-07-03 14:37	undefined	undefined
2023-07-03 14:38	undefined	undefined
2023-07-03 14:41	undefined	undefined
2023-07-03 14:45	undefined	undefined
2023-07-03 14:48	undefined	undefined
2023-07-03 14:50	undefined	undefined
2023-07-03 14:51	undefined	undefined
2023-07-03 14:56	undefined	undefined
2023-07-03 15:00	undefined	undefined
2023-07-03 15:02	undefined	undefined
2023-07-03 15:07	undefined	undefined
2023-07-03 15:13	undefined	undefined
2023-07-03 15:18	undefined	undefined
2023-07-03 15:23	undefined	undefined
2023-07-03 15:24	undefined	undefined
2023-07-03 15:25	undefined	undefined
2023-07-03 15:26	undefined	undefined
2023-07-03 15:27	undefined	undefined
2023-07-03 15:29	undefined	undefined
2023-07-03 15:30	undefined	undefined
2023-07-03 15:32	undefined	undefined
2023-07-03 15:35	undefined	undefined
2023-07-03 15:37	undefined	undefined
2023-07-03 15:38	undefined	undefined
2023-07-03 15:39	undefined	undefined
2023-07-03 15:40	undefined	undefined
2023-07-03 15:41	undefined	undefined
2023-07-03 15:46	undefined	undefined
2023-07-03 15:47	undefined	undefined
2023-07-03 15:53	undefined	undefined
2023-07-03 15:56	undefined	undefined
2023-07-03 16:01	undefined	undefined
2023-07-03 16:05	undefined	undefined
2023-07-03 16:16	undefined	undefined
2023-07-03 16:21	undefined	undefined
2023-07-03 16:26	undefined	undefined
2023-07-03 16:28	undefined	undefined
2023-07-03 16:29	undefined	undefined
2023-07-03 16:31	undefined	undefined
2023-07-03 16:32	undefined	undefined
2023-07-03 16:34	undefined	undefined
2023-07-03 16:35	undefined	undefined
2023-07-03 16:37	undefined	undefined
2023-07-03 16:38	undefined	undefined
2023-07-03 16:43	undefined	undefined
2023-07-03 16:45	undefined	undefined
2023-07-03 16:49	undefined	undefined
2023-07-03 16:54	undefined	undefined
2023-07-03 16:55	undefined	undefined
2023-07-03 17:00	undefined	undefined
2023-07-03 17:02	undefined	undefined
2023-07-03 17:06	undefined	undefined
2023-07-03 17:07	undefined	undefined
2023-07-03 17:12	undefined	undefined
2023-07-03 17:17	undefined	undefined
2023-07-03 17:23	undefined	undefined
2023-07-03 17:24	undefined	undefined
2023-07-03 17:25	undefined	undefined
2023-07-03 17:28	undefined	undefined
2023-07-03 17:29	undefined	undefined
2023-07-03 17:30	undefined	undefined
2023-07-03 17:33	undefined	undefined
2023-07-03 17:34	undefined	undefined
2023-07-03 17:36	undefined	undefined
2023-07-03 17:37	undefined	undefined
2023-07-03 17:39	undefined	undefined
2023-07-03 17:43	undefined	undefined
2023-07-03 17:44	undefined	undefined
2023-07-03 17:45	undefined	undefined
2023-07-03 17:46	undefined	undefined
2023-07-03 17:47	undefined	undefined
2023-07-03 17:48	undefined	undefined
2023-07-03 17:51	undefined	undefined
2023-07-03 17:52	undefined	undefined
2023-07-03 17:53	undefined	undefined
2023-07-03 17:54	undefined	undefined
2023-07-03 17:55	undefined	undefined
2023-07-03 17:57	undefined	undefined
2023-07-03 17:59	undefined	undefined
2023-07-03 18:00	undefined	undefined
2023-07-03 18:01	undefined	undefined
2023-07-03 18:02	undefined	undefined
2023-07-03 18:03	undefined	undefined
2023-07-03 18:04	undefined	undefined
2023-07-03 18:05	undefined	undefined
2023-07-03 18:06	undefined	undefined
2023-07-03 18:07	undefined	undefined
2023-07-03 18:08	undefined	undefined
2023-07-03 18:09	undefined	undefined
2023-07-03 18:10	undefined	undefined
2023-07-03 18:14	undefined	undefined
2023-07-03 18:15	undefined	undefined
2023-07-03 18:17	undefined	undefined
2023-07-03 18:21	undefined	undefined
2023-07-03 18:26	undefined	undefined
2023-07-03 18:31	undefined	undefined
2023-07-03 18:32	undefined	undefined
2023-07-03 18:33	undefined	undefined
2023-07-03 18:34	undefined	undefined
2023-07-03 18:36	undefined	undefined
2023-07-03 18:37	undefined	undefined
2023-07-03 18:41	undefined	undefined
2023-07-03 18:42	undefined	undefined
2023-07-03 18:48	undefined	undefined
2023-07-03 18:49	undefined	undefined
2023-07-03 18:50	undefined	undefined
2023-07-03 18:53	undefined	undefined
2023-07-03 19:00	undefined	undefined
2023-07-03 19:05	undefined	undefined
2023-07-03 19:07	undefined	undefined
2023-07-03 19:10	undefined	undefined
2023-07-03 19:14	undefined	undefined
2023-07-03 19:16	undefined	undefined
2023-07-03 19:21	undefined	undefined
2023-07-03 19:24	undefined	undefined
2023-07-03 19:26	undefined	undefined
2023-07-03 19:27	undefined	undefined
2023-07-03 19:28	undefined	undefined
2023-07-03 19:33	undefined	undefined
2023-07-03 19:38	undefined	undefined
2023-07-03 19:44	undefined	undefined
2023-07-03 19:45	undefined	undefined
2023-07-03 19:46	undefined	undefined
2023-07-03 19:50	undefined	undefined
2023-07-03 19:51	undefined	undefined
2023-07-03 19:52	undefined	undefined
2023-07-03 19:55	undefined	undefined
2023-07-03 19:57	undefined	undefined
2023-07-03 20:02	undefined	undefined
2023-07-03 20:03	undefined	undefined
2023-07-03 20:04	undefined	undefined
2023-07-03 20:05	undefined	undefined
2023-07-03 20:07	undefined	undefined
2023-07-03 20:08	undefined	undefined
2023-07-03 20:09	undefined	undefined
2023-07-03 20:10	undefined	undefined
2023-07-03 20:12	undefined	undefined
2023-07-03 20:13	undefined	undefined
2023-07-03 20:15	undefined	undefined
2023-07-03 20:17	undefined	undefined
2023-07-03 20:18	undefined	undefined
2023-07-03 20:25	undefined	undefined
2023-07-03 20:30	undefined	undefined
2023-07-03 20:33	undefined	undefined
2023-07-03 20:36	undefined	undefined
2023-07-03 20:37	undefined	undefined
2023-07-03 20:41	undefined	undefined
